slide_submitter_id	LCC CAFs clusters	LCC T cells clusters	LCC endothelial cells clusters	LCC tumor purity clusters
TCGA-ER-A2NF-01A-01-TSA	0.5282051282051282	0.5807174887892377	0.5288611544461779	0.49760765550239233
TCGA-ER-A2NG-06A-01-TSA	0.5	0.5578446909667195	0.23983739837398374	0.3673469387755102
TCGA-ER-A3ES-06A-01-TSA		0.13333333333333333	0.375	0.5013262599469496
TCGA-ER-A3ET-06A-01-TSA	0.4927007299270073	0.3896551724137931	0.4870689655172414	0.18181818181818182
TCGA-ER-A3EV-06A-01-TSA	0.4689655172413793	0.211864406779661	0.5077160493827161	0.5107913669064749
TCGA-ER-A3PL-06A-01-TSA	0.35807860262008734	0.44699872286079184	0.2950310559006211	0.4850828729281768
TCGA-ER-A42H-01A-01-TSA	0.21951219512195122	0.3333333333333333	0.30434782608695654	0.9853658536585366
TCGA-ER-A42K-06A-01-TSA	0.13043478260869565	0.0851063829787234	0.13541666666666666	0.5027322404371585
TCGA-ER-A42L-06A-01-TSA	0.1574074074074074	0.3129251700680272	0.3715277777777778	0.5214007782101168
TCGA-FR-A2OS-01A-01-TS1	0.34545454545454546	0.19463087248322147	0.3333333333333333	1.0
TCGA-FR-A3YN-06A-01-TS1	0.5	0.5545454545454546	0.463768115942029	0.4246575342465753
TCGA-FR-A726-01A-01-TS1	0.45387453874538747	0.31225296442687744	0.43388429752066116	0.5029673590504451
TCGA-FR-A728-01A-01-TS1	0.4888888888888889	0.5746031746031746	0.4975609756097561	0.2912621359223301
TCGA-FR-A729-06A-01-TS1	0.14285714285714285	0.9811320754716981	0.3870967741935484	0.3811188811188811
TCGA-FR-A7U9-06A-01-TSA	0.46901408450704224	0.29838709677419356	0.16307692307692306	0.16736401673640167
TCGA-FR-A7UA-06A-03-TS3	0.5931758530183727	0.5012626262626263	0.6470588235294118	0.23333333333333334
TCGA-FR-A8YC-06A-01-TS1	0.4426229508196721	0.36531365313653136	0.21311475409836064	0.501466275659824
TCGA-FR-A8YD-06A-01-TS1	0.6294117647058823	0.34572490706319703	0.9831365935919055	0.43672456575682383
TCGA-FS-A1YW-06A-01-TSA	0.23529411764705882	0.6074950690335306	0.10526315789473684	0.5088282504012841
TCGA-FS-A1YY-06A-01-TSA	0.4947994056463596	0.22560975609756098	0.3817733990147783	0.28509719222462204
TCGA-FS-A1Z0-06A-01-TSA	0.17592592592592593	0.12290502793296089	0.4035608308605341	0.5195007800312013
TCGA-FS-A1Z3-06A-01-TSA	0.1592920353982301	0.17857142857142858	0.08633093525179857	0.509090909090909
TCGA-FS-A1Z4-06A-01-TSA	0.4259927797833935	0.49303621169916434	0.48	0.48338368580060426
TCGA-FS-A1ZB-06A-01-TS1	0.5101214574898786	0.985781990521327	0.5141700404858299	0.21212121212121213
TCGA-FS-A1ZC-06A-01-TSA	0.5108481262327417	0.06832298136645963	0.5093984962406015	0.9791183294663574
TCGA-FS-A1ZD-06A-01-TSA	0.5142348754448398	0.5188866799204771	0.5246179966044142	0.7096774193548387
TCGA-FS-A1ZE-06A-01-TS1	1.0	0.5402298850574713	0.7089201877934272	0.9315589353612167
TCGA-FS-A1ZF-06A-01-TS1	0.9945130315500685	0.12442396313364056	0.4256	0.5091911764705882
TCGA-FS-A1ZG-06A-01-TSA	0.13333333333333333	1.0	0.5186721991701245	0.5508474576271186
TCGA-FS-A1ZH-06A-01-TS1	0.2537313432835821	0.4457831325301205	0.33858267716535434	0.4783861671469741
TCGA-FS-A1ZJ-06A-01-TSA	0.4050632911392405	0.3026315789473684	0.47715736040609136	0.4199134199134199
TCGA-FS-A1ZK-06A-01-TSA	0.28134556574923547	0.23824451410658307	0.17105263157894737	0.4662813102119461
TCGA-FS-A1ZN-01A-01-TSA	0.45808383233532934	0.1471861471861472	0.29310344827586204	0.4786206896551724
TCGA-FS-A1ZP-06A-01-TSA	0.6685714285714286	0.2756756756756757	0.5142017629774731	0.5150837988826815
TCGA-FS-A1ZQ-06A-01-TSA	0.11538461538461539	0.27702702702702703	0.5342706502636204	0.49280575539568344
TCGA-FS-A1ZS-06A-01-TSA	0.5255474452554745	0.3888888888888889	0.47058823529411764	0.48148148148148145
TCGA-FS-A1ZT-06A-01-TSA	0.4400977995110024	0.49444444444444446	0.4471947194719472	0.13526570048309178
TCGA-FS-A1ZU-06A-01-TSA	0.31007751937984496	0.5110410094637224	0.42105263157894735	0.1650485436893204
TCGA-FS-A1ZW-06A-01-TS1	0.30569948186528495	0.5344262295081967	0.15789473684210525	0.2268041237113402
TCGA-FS-A1ZY-06A-01-TS1	0.4959349593495935	0.3942857142857143	0.458128078817734	0.4782608695652174
TCGA-FS-A1ZZ-06A-01-TSA	0.12790697674418605	0.29098360655737704	0.3333333333333333	0.3013698630136986
TCGA-FS-A4F0-06A-01-TS1	0.2	0.5	0.5031055900621118	0.501412429378531
TCGA-FS-A4F2-06A-01-TS1	0.06666666666666667		0.10572687224669604	0.36989795918367346
TCGA-FS-A4F4-06A-01-TS1	0.27315914489311166	0.261758691206544	0.30959302325581395	0.18820224719101122
TCGA-FS-A4F5-06A-01-TS1	0.5031055900621118	0.36363636363636365	0.5176470588235295	0.5121951219512195
TCGA-FS-A4F8-06A-01-TS1	0.519774011299435	0.4411764705882353	0.49105367793240556	0.5443645083932853
TCGA-FS-A4F9-06A-01-TSA	0.23333333333333334	0.26540284360189575	0.19553072625698323	0.3532110091743119
TCGA-FS-A4FB-06A-01-TS1	0.3886255924170616	0.4393939393939394	0.6341463414634146	1.0
TCGA-FS-A4FC-06A-01-TS1	0.9467849223946785	0.06976744186046512	0.37073170731707317	0.9930555555555556
TCGA-FS-A4FD-06A-01-TS1	0.16853932584269662	0.34782608695652173	0.18181818181818182	0.4808259587020649
TCGA-FW-A3I3-06A-01-TSA	0.504424778761062	0.2971014492753623	0.4473684210526316	0.5224171539961013
TCGA-FW-A3TU-06A-01-TS1	0.17777777777777778	0.19047619047619047	1.0	1.0
TCGA-FW-A3TV-06A-01-TS1	0.22110552763819097	0.23809523809523808	0.1506849315068493	0.5230263157894737
TCGA-FW-A5DX-01A-01-TS1	0.25	0.7889908256880734	0.7801418439716312	0.6463414634146342
TCGA-GF-A2C7-01A-01-TSA	0.3597122302158273	0.31666666666666665	0.3473684210526316	0.986737400530504
TCGA-GF-A3OT-06A-02-TS2	0.5027322404371585	0.5017421602787456	0.5027322404371585	0.5
TCGA-GF-A4EO-06A-01-TS1	0.5738161559888579	0.5065573770491804	0.5488888888888889	0.13333333333333333
TCGA-GN-A262-06A-01-TSA	0.25	0.3790322580645161	0.2459016393442623	0.27319587628865977
TCGA-GN-A263-01A-01-TSA	0.5144508670520231	0.2846153846153846	0.2947976878612717	0.563855421686747
TCGA-GN-A264-06A-01-TSA	0.5075187969924813	0.32	0.5239766081871345	0.3634408602150538
TCGA-GN-A265-06A-02-TSB	0.6338028169014085	0.3125	0.6247933884297521	0.17391304347826086
TCGA-GN-A267-06A-02-TSB	0.2222222222222222	0.5283018867924528	0.16279069767441862	0.5
TCGA-GN-A268-06A-01-TSA	0.125	0.24295010845986983	0.17543859649122806	0.38415841584158417
TCGA-GN-A26A-06A-01-TSA	0.5022935779816514	0.47079037800687284	0.4625	0.46703296703296704
TCGA-GN-A26D-06A-01-TSA	0.19047619047619047	0.5207667731629393	0.07476635514018691	0.5185995623632386
TCGA-GN-A4U3-06A-01-TS1	0.3333333333333333	0.6612903225806451	0.4375	0.5288461538461539
TCGA-GN-A4U4-06A-01-TS1	0.3404255319148936	0.5578231292517006	0.4418604651162791	0.5256064690026954
TCGA-GN-A4U5-01A-01-TSA	0.2852112676056338	0.4049586776859504	0.4320388349514563	0.9920318725099602
TCGA-GN-A4U7-06A-02-TS2	0.3157894736842105	0.22289156626506024	0.3556701030927835	0.540084388185654
TCGA-GN-A4U9-06A-01-TSA	0.3157894736842105	0.4074074074074074	0.5026455026455027	0.5248868778280543
TCGA-GN-A8LK-06A-01-TS1	0.125	0.3229166666666667	0.7457627118644068	0.5820512820512821
TCGA-GN-A8LL-06A-02-TS2	0.2903225806451613	0.503968253968254	0.5475910693301997	0.24621212121212122
TCGA-GN-A8LN-01A-01-TSA	0.4319526627218935	0.773371104815864	0.4444444444444444	0.44549763033175355
TCGA-GN-A9SD-06A-01-TSA	0.388268156424581	0.47058823529411764	0.4279475982532751	0.2801724137931034
TCGA-HR-A5NC-01A-01-TS1	0.5082508250825083	0.09836065573770492	0.4810606060606061	0.4983277591973244
TCGA-IH-A3EA-01A-01-TSA	0.4748201438848921	0.4463276836158192	0.5142276422764228	0.5743801652892562
TCGA-LH-A9QB-06A-01-TSA	0.3548387096774194	0.18518518518518517	0.13513513513513514	0.5885167464114832
TCGA-OD-A75X-06A-01-TSA	0.42105263157894735	0.4106280193236715	0.3448275862068966	0.6182965299684543
TCGA-QB-A6FS-06A-01-TSA	0.35964912280701755	0.4861111111111111	0.5017064846416383	0.38095238095238093
TCGA-QB-AA9O-06A-01-TS1	0.1951219512195122	0.45401174168297453	0.18518518518518517	0.5133858267716536
TCGA-RP-A690-06A-01-TS1	0.14285714285714285	0.7317073170731707	0.4166666666666667	0.5371900826446281
TCGA-RP-A693-06A-01-TSA	0.29411764705882354	0.970873786407767	0.29411764705882354	0.36
TCGA-RP-A694-06A-01-TSA	0.10606060606060606	0.4271356783919598	0.3577586206896552	0.49174917491749176
TCGA-RP-A695-06A-01-TS1	0.16091954022988506	0.1855072463768116	0.42190669371196754	0.4370015948963317
TCGA-RP-A6K9-06A-04-TS4	0.39664804469273746	0.39451476793248946	0.3439306358381503	0.18181818181818182
TCGA-W3-A824-06A-02-TSB	0.54	1.0	0.3	0.5303030303030303
TCGA-W3-A825-06A-01-TS1	0.17083333333333334	0.17933130699088146	0.684596577017115	0.5951557093425606
TCGA-W3-A828-06A-01-TS1	0.5071633237822349	0.5	0.5086206896551724	0.2926829268292683
TCGA-W3-AA1Q-06A-01-TSA	0.5231481481481481	0.16216216216216217	0.28888888888888886	0.5555555555555556
TCGA-W3-AA1V-06B-01-TS1	0.25	0.2754098360655738	0.16666666666666666	0.3
TCGA-W3-AA1W-06A-01-TS1	0.34615384615384615	0.5590909090909091	0.1794871794871795	0.34177215189873417
TCGA-W3-AA21-06A-01-TS1	0.2896174863387978	0.22760290556900725	0.34375	0.21763085399449036
TCGA-WE-A8JZ-06A-01-TSA	0.5193798449612403	0.29069767441860467	0.640625	0.5199004975124378
TCGA-WE-A8K1-06A-02-TSB	0.25892857142857145	0.41530054644808745	0.34328358208955223	0.4782608695652174
TCGA-WE-A8K4-01A-01-TSA	0.11475409836065574	0.9949044585987261	0.13636363636363635	0.9963724304715841
TCGA-WE-A8K5-06A-01-TSA	0.6802721088435374	0.36	0.7835051546391752	0.5789473684210527
TCGA-WE-A8K6-06A-01-TS1	0.31336405529953915	0.15789473684210525	0.26666666666666666	0.4881889763779528
TCGA-WE-A8ZM-06A-01-TS1	0.5029940119760479	0.16	0.5042735042735043	0.5251141552511416
TCGA-WE-A8ZN-06A-01-TS1	0.3867924528301887	0.5009107468123861	0.5561959654178674	0.22522522522522523
TCGA-WE-A8ZO-06A-01-TS1	0.25	0.5410628019323671	0.25925925925925924	0.5238095238095238
TCGA-WE-A8ZQ-06A-04-TSD	0.5196078431372549	0.16923076923076924	0.32954545454545453	0.5140845070422535
TCGA-WE-A8ZY-06A-01-TS1	0.18095238095238095	0.46111111111111114	0.1875	0.2125
TCGA-WE-AAA0-06A-01-TS1	0.32601880877742945	0.23138297872340424	0.3624161073825503	0.43548387096774194
TCGA-WE-AAA4-06A-01-TS1	0.6652719665271967	0.5185185185185185	0.5083333333333333	0.2897196261682243
TCGA-XV-A9W5-01A-01-TSA	0.9506437768240343	0.36947791164658633	0.3143939393939394	0.3416666666666667
TCGA-XV-AAZV-01A-01-TSA	0.5187637969094923	0.3695652173913043	0.4861878453038674	0.44223107569721115
TCGA-XV-AAZW-01A-01-TS1	0.5540540540540541	0.47715736040609136	0.6470588235294118	0.497907949790795
TCGA-XV-AAZY-01A-01-TS1	0.5634441087613293	0.2354948805460751	0.5074812967581047	0.49909584086799275
TCGA-YD-A89C-06A-01-TS1	0.6420454545454546	0.2	0.5232558139534884	0.6537467700258398
TCGA-YD-A9TA-06A-01-TS1	0.5151515151515151	0.5164473684210527	0.5067264573991032	0.32941176470588235
TCGA-YD-A9TB-06A-01-TS1	0.5111336032388664	0.3	0.3194444444444444	0.552547770700637
TCGA-YG-AA3N-01A-01-TS1	0.36666666666666664	0.549792531120332	0.2602739726027397	0.34552845528455284
TCGA-YG-AA3O-06A-01-TSA	0.11194029850746269	0.13157894736842105	0.2222222222222222	1.0
TCGA-YG-AA3P-06A-01-TS1	0.3783783783783784	0.15873015873015872	0.10843373493975904	1.0
TCGA-Z2-A8RT-06A-01-TS1	0.5579064587973274	0.5956738768718802	0.589873417721519	0.7423510466988728
TCGA-Z2-AA3S-06A-01-TSA	0.5	0.11267605633802817	0.5	0.527599486521181
